upstart_id	freebase_id	confidence
1892	/m/03kygh	39.15
1893	/m/02d_zc	52.14
1894	/m/03m3d1	48.27
1895	/m/0clw9pr	40.93
1896	/m/01x0jp	30.72
1897	/m/0bx8bl	44.96
1898	/m/02r2wpr	41.65
1899	/m/02zd2b	44.58
1900	/m/01y20v	46.85
1901		0.0
1902	/m/0lyjf	50.68
1903	/m/02gnjf	11.91
1904	/m/052nd	45.72
1905	/m/02jyr8	7.74
1906	/m/0cfv1	45.66
1907	/m/04lbnf	48.39
1908	/m/04rwx	56.64
1909	/m/02hg14	48.98
1910	/m/0vkl2	54.65
1911		0.0
1912	/m/02gnjf	11.91
1913		0.0
1914	/m/0c_5g9	45.75
1915	/m/03kygh	42.13
1916	/m/0gn9_3	48.57
1917	/m/025v3k	52.72
1918	/m/045hc2	46.5
1919	/m/03mbw11	50.73
1920	/m/03gsyj	50.35
1921	/m/02hwww	39.31
1922	/m/01g6l8	31.55
1923	/m/05mxkp	42.15
1924	/m/0bx8pn	54.53
1925	/m/0gl5_	49.2
1926	/m/09shcp	43.52
1927	/m/024818	47.41
1928	/m/03nsp_5	48.55
1929	/m/061s54	50.26
1930	/m/03np_7	50.3
1931	/m/02htx3	48.71
1932		0.0
1933	/m/03csvtg	48.23
1934	/m/05rm__	45.8
1935	/m/0dz693	41.93
1936	/m/04my63	29.92
1937	/m/07vhb	45.33
1938	/m/01xvlc	42.62
1939	/m/0hsb3	38.66
1940	/m/0hsb3	54.52
1941	/m/01ny2p	37.07
1942	/m/02q8_2v	32.33
1943		0.0
1944	/m/0clvlzg	45.43
1945	/m/046vm	42.33
1946	/m/0trv	53.0
1947	/m/04chyn	52.44
1948	/m/01pj48	43.61
1949	/m/022lly	45.88
1950	/m/03kwls	45.46
1951	/m/024818	47.41
1952	/m/02f4s3	54.35
1953	/m/02hwww	42.12
1954	/m/0cnnk1	17.98
1955		0.0
1956	/m/02h659	42.73
1957	/m/02hwww	42.12
1958	/m/0bjqh	0.0
1959	/m/01yx1b	57.57
1960	/m/050xpd	40.85
1961	/m/0187n1	48.45
1962	/m/06v_pw	10.19
1963	/m/01x0jp	46.78
1964		0.0
1965		0.0
1966	/m/01p896	44.73
1967	/m/01ptt7	48.94
1968	/m/01ptt7	48.94
1969	/m/015q1n	51.57
1970	/m/026m3y	48.94
1971	/m/016c9h	51.91
1972	/m/02p9xn	41.7
1973	/m/0c4wbc	21.19
1974	/m/07vk2	45.8
1975	/m/04hgpt	49.57
1976	/m/03ww_5	45.56
1977	/m/01xk7r	45.74
1978	/m/013807	48.15
1979	/m/01wdj_	46.62
1980	/m/016c9h	8.41
1981	/m/01yqqv	43.21
1982	/m/02vpg0	45.17
1983	/m/03v6t	50.98
1984	/m/04x8mj	50.98
1985		0.0
1986	/m/04gz95	0.0
1987	/m/0ks67	51.57
1988	/m/025v3k	52.72
1989	/m/02nf69	53.92
1990	/m/01hb1t	49.0
1991	/m/08rk9b	48.45
1992	/m/0388r7	42.46
1993	/m/02bfj8	55.12
1994	/m/0bjqh	50.86
1995	/m/02bfj8	55.12
1996	/m/03d405k	39.63
1997	/m/0jksm	42.52
1998	/m/09c0ln	48.57
1999	/m/07my0b	37.6
2000	/m/075z01	43.49
2001		0.0
2002	/m/07vhb	55.27
2003	/m/01qrb2	54.23
2004	/m/0438f	0.0
2005	/m/02qvmtf	45.8
2006	/m/06g9gh	41.76
2007		0.0
2008	/m/08zq_c	48.43
2009	/m/014jyk	45.03
2010		0.0
2011		0.0
2012		0.0
2013	/m/029fvh	44.56
2014	/m/08815	21.7
2015	/m/02lvvt	37.24
2016	/m/02m9jp	41.33
2017	/m/0344bc	11.07
